instance_uid,sample_id,video_id,gloss,class_id,split,tensor_path,crop_root,preview_path,num_frames_original,num_frames_used,tensor_shape,left_hand_valid_ratio,right_hand_valid_ratio,face_valid_ratio,left_hand_current_bbox_ratio,left_hand_previous_fallback_ratio,left_hand_black_crop_ratio,right_hand_current_bbox_ratio,right_hand_previous_fallback_ratio,right_hand_black_crop_ratio,face_current_bbox_ratio,face_previous_fallback_ratio,face_black_crop_ratio,mean_left_hand_conf,mean_right_hand_conf,mean_face_conf,status,error_message,notes
wlasl:08924,08924,08924,candy,8,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/08924.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/08924_preview.jpg,25,64,"[3, 3, 64, 112, 112]",0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.410314068198204,6.994869478046894,ok,,sampled_with_repeated_indices;left_hand_black_frames=64
wlasl:08935,08935,08935,can,35,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/08935.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/08935_preview.jpg,50,64,"[3, 3, 64, 112, 112]",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.157791256904602,6.733947791159153,8.165137179195881,ok,,sampled_with_repeated_indices
wlasl:08936,08936,08936,can,35,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/08936.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/08936_preview.jpg,54,64,"[3, 3, 64, 112, 112]",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.2614028193056583,3.6817660853266716,7.5440733432769775,ok,,sampled_with_repeated_indices
wlasl:08937,08937,08937,can,35,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/08937.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/08937_preview.jpg,76,64,"[3, 3, 64, 112, 112]",0.765625,0.75,1.0,0.640625,0.125,0.234375,0.640625,0.109375,0.25,1.0,0.0,0.0,6.07732700720066,6.481378122073848,8.089531801640987,ok,,left_hand_fallback_limit_reached=3;right_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=8;left_hand_black_frames=15;right_hand_prev_bbox_fallback_frames=7;right_hand_black_frames=16
wlasl:08938,08938,08938,can,35,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/08938.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/08938_preview.jpg,49,64,"[3, 3, 64, 112, 112]",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.608326230198145,5.588093061000109,8.282076209783554,ok,,sampled_with_repeated_indices
wlasl:08942,08942,08942,can,35,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/08942.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/08942_preview.jpg,35,64,"[3, 3, 64, 112, 112]",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.242855362594128,6.047461815178394,7.057171240448952,ok,,sampled_with_repeated_indices
wlasl:08944,08944,08944,can,35,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/08944.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/08944_preview.jpg,34,64,"[3, 3, 64, 112, 112]",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.141402922570705,5.767599172890186,7.188427917659283,ok,,sampled_with_repeated_indices
wlasl:08955,08955,08955,can,35,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/08955.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/08955_preview.jpg,66,64,"[3, 3, 64, 112, 112]",1.0,1.0,1.0,0.828125,0.171875,0.0,0.90625,0.09375,0.0,1.0,0.0,0.0,5.515624140793422,5.609133897156551,8.020850509405136,ok,,left_hand_prev_bbox_fallback_frames=11;right_hand_prev_bbox_fallback_frames=6
wlasl:09848,09848,09848,chair,4,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/09848.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/09848_preview.jpg,95,64,"[3, 3, 64, 112, 112]",0.84375,0.859375,1.0,0.609375,0.234375,0.15625,0.625,0.234375,0.140625,1.0,0.0,0.0,5.213057392682785,5.2995604306459425,8.153862535953522,ok,,end_frame_clipped_to_video_end;left_hand_fallback_limit_reached=3;right_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=15;left_hand_black_frames=10;right_hand_prev_bbox_fallback_frames=15;right_hand_black_frames=9
wlasl:09849,09849,09849,chair,4,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/09849.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/09849_preview.jpg,69,64,"[3, 3, 64, 112, 112]",0.96875,1.0,1.0,0.84375,0.125,0.03125,1.0,0.0,0.0,1.0,0.0,0.0,5.864820233097783,5.548332590609789,8.147113904356956,ok,,left_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=8;left_hand_black_frames=2
wlasl:09850,09850,09850,chair,4,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/09850.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/09850_preview.jpg,30,64,"[3, 3, 64, 112, 112]",0.96875,1.0,1.0,0.84375,0.125,0.03125,1.0,0.0,0.0,1.0,0.0,0.0,4.249940881022701,4.323914498090744,8.013123258948326,ok,,end_frame_clipped_to_video_end;sampled_with_repeated_indices;left_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=8;left_hand_black_frames=2
wlasl:09869,09869,09869,chair,4,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/09869.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/09869_preview.jpg,79,64,"[3, 3, 64, 112, 112]",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.285441655665636,4.688644342124462,7.76255276799202,ok,,
wlasl:09949,09949,09949,change,54,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/09949.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/09949_preview.jpg,75,64,"[3, 3, 64, 112, 112]",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.134196914732456,5.515303861349821,8.39099234342575,ok,,end_frame_clipped_to_video_end
wlasl:09953,09953,09953,change,54,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/09953.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/09953_preview.jpg,75,64,"[3, 3, 64, 112, 112]",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.501429066061974,5.514586973935366,7.785545207560062,ok,,
wlasl:09954,09954,09954,change,54,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/09954.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/09954_preview.jpg,30,64,"[3, 3, 64, 112, 112]",0.921875,0.875,1.0,0.84375,0.078125,0.078125,0.84375,0.03125,0.125,1.0,0.0,0.0,3.922250928702178,3.45762680194996,7.676223210990429,ok,,end_frame_clipped_to_video_end;sampled_with_repeated_indices;left_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=5;left_hand_black_frames=5;right_hand_prev_bbox_fallback_frames=2;right_hand_black_frames=8
wlasl:09956,09956,09956,change,54,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/09956.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/09956_preview.jpg,28,64,"[3, 3, 64, 112, 112]",0.96875,0.9375,1.0,0.9375,0.03125,0.03125,0.9375,0.0,0.0625,1.0,0.0,0.0,4.525814700126648,3.5250904599825543,7.735986158251762,ok,,end_frame_clipped_to_video_end;sampled_with_repeated_indices;left_hand_prev_bbox_fallback_frames=2;left_hand_black_frames=2;right_hand_black_frames=4
wlasl:09960,09960,09960,change,54,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/09960.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/09960_preview.jpg,83,64,"[3, 3, 64, 112, 112]",0.984375,0.828125,1.0,0.890625,0.09375,0.015625,0.828125,0.0,0.171875,1.0,0.0,0.0,4.786781417696099,5.790484216977966,7.97138761729002,ok,,left_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=6;left_hand_black_frames=1;right_hand_black_frames=11
wlasl:09963,09963,09963,change,54,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/09963.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/09963_preview.jpg,44,64,"[3, 3, 64, 112, 112]",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.299189496785402,3.7350278086960316,6.418799996376038,ok,,sampled_with_repeated_indices
wlasl:09966,09966,09966,change,54,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/09966.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/09966_preview.jpg,62,64,"[3, 3, 64, 112, 112]",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.421551834791899,4.175741642713547,7.098896570503712,ok,,sampled_with_repeated_indices
wlasl:09967,09967,09967,change,54,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/09967.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/09967_preview.jpg,39,64,"[3, 3, 64, 112, 112]",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.987795397639275,5.170204255729914,7.48554590344429,ok,,sampled_with_repeated_indices
wlasl:09970,09970,09970,change,54,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/09970.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/09970_preview.jpg,72,64,"[3, 3, 64, 112, 112]",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.310516802594066,4.285409485921264,7.638541780412197,ok,,
wlasl:10147,10147,10147,cheat,81,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/10147.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/10147_preview.jpg,71,64,"[3, 3, 64, 112, 112]",0.671875,0.625,1.0,0.515625,0.15625,0.328125,0.296875,0.328125,0.375,1.0,0.0,0.0,3.8698365941192163,4.416951317536204,7.955979272723198,ok,,end_frame_clipped_to_video_end;right_hand_fallback_limit_reached=3;left_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=10;left_hand_black_frames=21;right_hand_prev_bbox_fallback_frames=21;right_hand_black_frames=24
wlasl:10148,10148,10148,cheat,81,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/10148.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/10148_preview.jpg,32,64,"[3, 3, 64, 112, 112]",0.9375,0.984375,1.0,0.9375,0.0,0.0625,0.875,0.109375,0.015625,1.0,0.0,0.0,4.624807898203532,4.360811293125153,7.9699306935071945,ok,,end_frame_clipped_to_video_end;sampled_with_repeated_indices;right_hand_fallback_limit_reached=3;left_hand_black_frames=4;right_hand_prev_bbox_fallback_frames=7;right_hand_black_frames=1
wlasl:10149,10149,10149,cheat,81,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/10149.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/10149_preview.jpg,40,64,"[3, 3, 64, 112, 112]",0.984375,1.0,1.0,0.984375,0.0,0.015625,1.0,0.0,0.0,1.0,0.0,0.0,5.237206803427802,4.597819782793522,7.7380983009934425,ok,,end_frame_clipped_to_video_end;sampled_with_repeated_indices;left_hand_black_frames=1
wlasl:10157,10157,10157,cheat,81,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/10157.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/10157_preview.jpg,46,64,"[3, 3, 64, 112, 112]",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.6633830964565277,5.288215309381485,6.97152066975832,ok,,sampled_with_repeated_indices
wlasl:10158,10158,10158,cheat,81,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/10158.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/10158_preview.jpg,36,64,"[3, 3, 64, 112, 112]",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.652665734291077,5.008465111255646,6.740762174129486,ok,,sampled_with_repeated_indices
wlasl:10166,10166,10166,cheat,81,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/10166.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/10166_preview.jpg,80,64,"[3, 3, 64, 112, 112]",1.0,1.0,1.0,0.984375,0.015625,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.414818833744715,4.148587180301547,7.742784880101681,ok,,left_hand_prev_bbox_fallback_frames=1
wlasl:10892,10892,10892,city,82,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/10892.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/10892_preview.jpg,194,64,"[3, 3, 64, 112, 112]",0.90625,1.0,1.0,0.671875,0.234375,0.09375,1.0,0.0,0.0,1.0,0.0,0.0,6.152774293755376,6.018565829843283,7.952597886323929,ok,,end_frame_clipped_to_video_end;left_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=15;left_hand_black_frames=6
wlasl:10893,10893,10893,city,82,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/10893.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/10893_preview.jpg,50,64,"[3, 3, 64, 112, 112]",1.0,1.0,1.0,1.0,0.0,0.0,0.953125,0.046875,0.0,1.0,0.0,0.0,4.432095445692539,4.327728427824427,8.064816556870937,ok,,sampled_with_repeated_indices;right_hand_prev_bbox_fallback_frames=3
wlasl:10894,10894,10894,city,82,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/10894.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/10894_preview.jpg,36,64,"[3, 3, 64, 112, 112]",1.0,1.0,1.0,0.96875,0.03125,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.307189313634749,5.503542982041836,8.146540075540543,ok,,end_frame_clipped_to_video_end;sampled_with_repeated_indices;left_hand_prev_bbox_fallback_frames=2
wlasl:10895,10895,10895,city,82,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/10895.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/10895_preview.jpg,108,64,"[3, 3, 64, 112, 112]",0.703125,0.6875,1.0,0.6875,0.015625,0.296875,0.671875,0.015625,0.3125,1.0,0.0,0.0,5.17042920535261,4.938991416332334,7.7565774992108345,ok,,left_hand_prev_bbox_fallback_frames=1;left_hand_black_frames=19;right_hand_prev_bbox_fallback_frames=1;right_hand_black_frames=20
wlasl:11309,11309,11309,clothes,6,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/11309.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/11309_preview.jpg,58,64,"[3, 3, 64, 112, 112]",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.8067963644862175,5.71783047541976,8.331671603024006,ok,,sampled_with_repeated_indices
wlasl:11310,11310,11310,clothes,6,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/11310.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/11310_preview.jpg,76,64,"[3, 3, 64, 112, 112]",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.3053897097706795,6.350775428116322,7.837591663002968,ok,,
wlasl:11313,11313,11313,clothes,6,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/11313.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/11313_preview.jpg,31,64,"[3, 3, 64, 112, 112]",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.218274347484112,5.427498422563076,7.13126028329134,ok,,sampled_with_repeated_indices
wlasl:11330,11330,11330,clothes,6,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/11330.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/11330_preview.jpg,71,64,"[3, 3, 64, 112, 112]",1.0,1.0,1.0,0.984375,0.015625,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0665589362855945,5.1932119987905025,7.793730743229389,ok,,left_hand_prev_bbox_fallback_frames=1
wlasl:11767,11767,11767,color,55,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/11767.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/11767_preview.jpg,63,64,"[3, 3, 64, 112, 112]",0.71875,0.875,1.0,0.296875,0.421875,0.28125,0.734375,0.140625,0.125,1.0,0.0,0.0,2.8949381803211414,6.133990267489819,8.043600253760815,ok,,sampled_with_repeated_indices;left_hand_fallback_limit_reached=3;right_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=27;left_hand_black_frames=18;right_hand_prev_bbox_fallback_frames=9;right_hand_black_frames=8
wlasl:11768,11768,11768,color,55,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/11768.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/11768_preview.jpg,58,64,"[3, 3, 64, 112, 112]",1.0,1.0,1.0,1.0,0.0,0.0,0.984375,0.015625,0.0,1.0,0.0,0.0,6.2147668823599815,6.038610435667492,7.535964027047157,ok,,sampled_with_repeated_indices;right_hand_prev_bbox_fallback_frames=1
wlasl:11769,11769,11769,color,55,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/11769.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/11769_preview.jpg,42,64,"[3, 3, 64, 112, 112]",0.890625,0.953125,1.0,0.6875,0.203125,0.109375,0.734375,0.21875,0.046875,1.0,0.0,0.0,1.9527824195948513,6.553126999672423,8.534420862793922,ok,,end_frame_clipped_to_video_end;sampled_with_repeated_indices;right_hand_fallback_limit_reached=3;left_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=13;left_hand_black_frames=7;right_hand_prev_bbox_fallback_frames=14;right_hand_black_frames=3
wlasl:11770,11770,11770,color,55,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/11770.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/11770_preview.jpg,78,64,"[3, 3, 64, 112, 112]",0.703125,0.71875,1.0,0.65625,0.046875,0.296875,0.65625,0.0625,0.28125,1.0,0.0,0.0,2.2985924028214955,6.410279396034422,7.637331299483776,ok,,left_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=3;left_hand_black_frames=19;right_hand_prev_bbox_fallback_frames=4;right_hand_black_frames=18
wlasl:11773,11773,11773,color,55,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/11773.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/11773_preview.jpg,48,64,"[3, 3, 64, 112, 112]",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.450906753540039,ok,,sampled_with_repeated_indices;left_hand_black_frames=64;right_hand_black_frames=64
wlasl:11780,11780,11780,color,55,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/11780.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/11780_preview.jpg,77,64,"[3, 3, 64, 112, 112]",0.890625,1.0,1.0,0.515625,0.375,0.109375,1.0,0.0,0.0,1.0,0.0,0.0,2.5076109423781885,4.737550241872668,7.57331832498312,ok,,left_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=24;left_hand_black_frames=7
wlasl:12311,12311,12311,computer,2,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/12311.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/12311_preview.jpg,62,64,"[3, 3, 64, 112, 112]",0.78125,0.75,1.0,0.703125,0.078125,0.21875,0.640625,0.109375,0.25,1.0,0.0,0.0,5.686335019270579,5.769714300225421,8.256719090044498,ok,,sampled_with_repeated_indices;right_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=5;left_hand_black_frames=14;right_hand_prev_bbox_fallback_frames=7;right_hand_black_frames=16
wlasl:12313,12313,12313,computer,2,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/12313.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/12313_preview.jpg,69,64,"[3, 3, 64, 112, 112]",0.953125,1.0,1.0,0.703125,0.25,0.046875,0.890625,0.109375,0.0,1.0,0.0,0.0,6.235835345586141,6.326120343124657,7.757970325648785,ok,,left_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=16;left_hand_black_frames=3;right_hand_prev_bbox_fallback_frames=7
wlasl:12314,12314,12314,computer,2,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt100/train/12314.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt100/train/12314_preview.jpg,38,64,"[3, 3, 64, 112, 112]",0.953125,1.0,1.0,0.953125,0.0,0.046875,1.0,0.0,0.0,1.0,0.0,0.0,5.8935929282766875,5.298884101212025,7.871934317052364,ok,,sampled_with_repeated_indices;left_hand_black_frames=3
