instance_uid,sample_id,video_id,gloss,class_id,split,tensor_path,crop_root,preview_path,num_frames_original,num_frames_used,tensor_shape,left_hand_valid_ratio,right_hand_valid_ratio,face_valid_ratio,left_hand_current_bbox_ratio,left_hand_previous_fallback_ratio,left_hand_black_crop_ratio,right_hand_current_bbox_ratio,right_hand_previous_fallback_ratio,right_hand_black_crop_ratio,face_current_bbox_ratio,face_previous_fallback_ratio,face_black_crop_ratio,mean_left_hand_conf,mean_right_hand_conf,mean_face_conf,status,error_message,notes
wlasl:07452,07452,07452,boy,187,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt300/train/07452.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt300/train/07452_preview.jpg,60,64,"[3, 3, 64, 112, 112]",0.703125,0.984375,1.0,0.234375,0.46875,0.296875,0.78125,0.203125,0.015625,1.0,0.0,0.0,1.1393619855244954,4.552959468364715,7.763910688459873,ok,,end_frame_clipped_to_video_end;sampled_with_repeated_indices;left_hand_fallback_limit_reached=3;right_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=30;left_hand_black_frames=19;right_hand_prev_bbox_fallback_frames=13;right_hand_black_frames=1
wlasl:07455,07455,07455,boy,187,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt300/train/07455.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt300/train/07455_preview.jpg,75,64,"[3, 3, 64, 112, 112]",0.671875,0.75,1.0,0.25,0.421875,0.328125,0.6875,0.0625,0.25,1.0,0.0,0.0,1.4506936371326447,4.451125632632863,7.397057391703129,ok,,left_hand_fallback_limit_reached=3;right_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=27;left_hand_black_frames=21;right_hand_prev_bbox_fallback_frames=4;right_hand_black_frames=16
wlasl:07458,07458,07458,boy,187,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt300/train/07458.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt300/train/07458_preview.jpg,26,64,"[3, 3, 64, 112, 112]",0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.907906852662563,7.069688968360424,ok,,sampled_with_repeated_indices;left_hand_black_frames=64
wlasl:07806,07806,07806,bring,264,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt300/train/07806.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt300/train/07806_preview.jpg,65,64,"[3, 3, 64, 112, 112]",0.96875,1.0,1.0,0.8125,0.15625,0.03125,0.96875,0.03125,0.0,1.0,0.0,0.0,4.171223543011225,4.717278315174964,8.014985375106335,ok,,end_frame_clipped_to_video_end;left_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=10;left_hand_black_frames=2;right_hand_prev_bbox_fallback_frames=2
wlasl:07807,07807,07807,bring,264,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt300/train/07807.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt300/train/07807_preview.jpg,73,64,"[3, 3, 64, 112, 112]",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.288356348872185,6.827562801539898,8.177461937069893,ok,,
wlasl:07808,07808,07808,bring,264,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt300/train/07808.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt300/train/07808_preview.jpg,74,64,"[3, 3, 64, 112, 112]",0.796875,0.75,1.0,0.796875,0.0,0.203125,0.75,0.0,0.25,1.0,0.0,0.0,5.174968090711856,6.2875655591487885,7.654116354882717,ok,,left_hand_black_frames=13;right_hand_black_frames=16
wlasl:07815,07815,07815,bring,264,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt300/train/07815.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt300/train/07815_preview.jpg,79,64,"[3, 3, 64, 112, 112]",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.282346036285162,4.5759211629629135,7.807957723736763,ok,,
wlasl:07932,07932,07932,brother,107,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt300/train/07932.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt300/train/07932_preview.jpg,80,64,"[3, 3, 64, 112, 112]",1.0,0.96875,1.0,1.0,0.0,0.0,0.828125,0.140625,0.03125,1.0,0.0,0.0,4.378697542473674,4.84642485402665,7.694515481591225,ok,,end_frame_clipped_to_video_end;right_hand_fallback_limit_reached=3;right_hand_prev_bbox_fallback_frames=9;right_hand_black_frames=2
wlasl:07933,07933,07933,brother,107,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt300/train/07933.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt300/train/07933_preview.jpg,68,64,"[3, 3, 64, 112, 112]",0.859375,1.0,1.0,0.78125,0.078125,0.140625,0.984375,0.015625,0.0,1.0,0.0,0.0,5.255252966880798,5.574399024721176,8.120903693139553,ok,,left_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=5;left_hand_black_frames=9;right_hand_prev_bbox_fallback_frames=1
wlasl:07934,07934,07934,brother,107,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt300/train/07934.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt300/train/07934_preview.jpg,53,64,"[3, 3, 64, 112, 112]",0.953125,1.0,1.0,0.765625,0.1875,0.046875,1.0,0.0,0.0,1.0,0.0,0.0,5.19917251139271,4.615086752921343,7.558471150696278,ok,,sampled_with_repeated_indices;left_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=12;left_hand_black_frames=3
wlasl:07935,07935,07935,brother,107,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt300/train/07935.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt300/train/07935_preview.jpg,40,64,"[3, 3, 64, 112, 112]",0.984375,1.0,1.0,0.953125,0.03125,0.015625,1.0,0.0,0.0,1.0,0.0,0.0,5.468159816304191,4.613611206412315,7.543657071888447,ok,,sampled_with_repeated_indices;left_hand_prev_bbox_fallback_frames=2;left_hand_black_frames=1
wlasl:07936,07936,07936,brother,107,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt300/train/07936.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt300/train/07936_preview.jpg,42,64,"[3, 3, 64, 112, 112]",0.984375,1.0,1.0,0.96875,0.015625,0.015625,1.0,0.0,0.0,1.0,0.0,0.0,5.471807998995627,4.600703299045563,7.516448110342026,ok,,sampled_with_repeated_indices;left_hand_prev_bbox_fallback_frames=1;left_hand_black_frames=1
wlasl:07937,07937,07937,brother,107,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt300/train/07937.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt300/train/07937_preview.jpg,57,64,"[3, 3, 64, 112, 112]",0.953125,1.0,1.0,0.703125,0.25,0.046875,1.0,0.0,0.0,1.0,0.0,0.0,5.560758488708072,4.516786443069577,7.919105567038059,ok,,sampled_with_repeated_indices;left_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=16;left_hand_black_frames=3
wlasl:07940,07940,07940,brother,107,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt300/train/07940.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt300/train/07940_preview.jpg,27,64,"[3, 3, 64, 112, 112]",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.016013294458389,4.847029805183411,6.4430083855986595,ok,,sampled_with_repeated_indices
wlasl:07943,07943,07943,brother,107,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt300/train/07943.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt300/train/07943_preview.jpg,74,64,"[3, 3, 64, 112, 112]",0.984375,0.984375,1.0,0.859375,0.125,0.015625,0.875,0.109375,0.015625,1.0,0.0,0.0,4.095086665586992,4.9019832440785,7.941791251301765,ok,,left_hand_fallback_limit_reached=3;right_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=8;left_hand_black_frames=1;right_hand_prev_bbox_fallback_frames=7;right_hand_black_frames=1
wlasl:07960,07960,07960,brown,79,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt300/train/07960.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt300/train/07960_preview.jpg,77,64,"[3, 3, 64, 112, 112]",0.859375,0.859375,1.0,0.421875,0.4375,0.140625,0.796875,0.0625,0.140625,1.0,0.0,0.0,2.2573397336182772,5.31446985169953,8.206017076969147,ok,,end_frame_clipped_to_video_end;left_hand_fallback_limit_reached=3;right_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=28;left_hand_black_frames=9;right_hand_prev_bbox_fallback_frames=4;right_hand_black_frames=9
wlasl:07961,07961,07961,brown,79,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt300/train/07961.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt300/train/07961_preview.jpg,70,64,"[3, 3, 64, 112, 112]",0.65625,0.8125,1.0,0.390625,0.265625,0.34375,0.8125,0.0,0.1875,1.0,0.0,0.0,4.1337568473815915,5.380375564098358,8.260812595486641,ok,,left_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=17;left_hand_black_frames=22;right_hand_black_frames=12
wlasl:07962,07962,07962,brown,79,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt300/train/07962.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt300/train/07962_preview.jpg,49,64,"[3, 3, 64, 112, 112]",0.6875,0.875,1.0,0.125,0.5625,0.3125,0.71875,0.15625,0.125,1.0,0.0,0.0,1.9426346868276596,6.521564032720483,8.003116346895695,ok,,end_frame_clipped_to_video_end;sampled_with_repeated_indices;left_hand_fallback_limit_reached=3;right_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=36;left_hand_black_frames=20;right_hand_prev_bbox_fallback_frames=10;right_hand_black_frames=8
wlasl:07963,07963,07963,brown,79,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt300/train/07963.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt300/train/07963_preview.jpg,74,64,"[3, 3, 64, 112, 112]",0.625,0.75,1.0,0.140625,0.484375,0.375,0.609375,0.140625,0.25,1.0,0.0,0.0,2.3766762150658503,5.481845232156607,7.954054109752178,ok,,left_hand_fallback_limit_reached=3;right_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=31;left_hand_black_frames=24;right_hand_prev_bbox_fallback_frames=9;right_hand_black_frames=16
wlasl:07966,07966,07966,brown,79,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt300/train/07966.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt300/train/07966_preview.jpg,28,64,"[3, 3, 64, 112, 112]",0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.337206229567528,6.93728419393301,ok,,sampled_with_repeated_indices;left_hand_black_frames=64
wlasl:08368,08368,08368,business,188,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt300/train/08368.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt300/train/08368_preview.jpg,95,64,"[3, 3, 64, 112, 112]",0.8125,0.796875,1.0,0.578125,0.234375,0.1875,0.46875,0.328125,0.203125,1.0,0.0,0.0,6.763499672348435,6.469191753864289,8.163107678294182,ok,,end_frame_clipped_to_video_end;right_hand_fallback_limit_reached=3;left_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=15;left_hand_black_frames=12;right_hand_prev_bbox_fallback_frames=21;right_hand_black_frames=13
wlasl:08369,08369,08369,business,188,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt300/train/08369.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt300/train/08369_preview.jpg,35,64,"[3, 3, 64, 112, 112]",0.890625,0.921875,1.0,0.890625,0.0,0.109375,0.671875,0.25,0.078125,1.0,0.0,0.0,6.414910759842186,7.2694580943085425,8.407614961266518,ok,,end_frame_clipped_to_video_end;sampled_with_repeated_indices;right_hand_fallback_limit_reached=3;left_hand_black_frames=7;right_hand_prev_bbox_fallback_frames=16;right_hand_black_frames=5
wlasl:08370,08370,08370,business,188,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt300/train/08370.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt300/train/08370_preview.jpg,89,64,"[3, 3, 64, 112, 112]",0.609375,0.734375,1.0,0.140625,0.46875,0.390625,0.6875,0.046875,0.265625,1.0,0.0,0.0,3.6562136014302573,4.492711988362399,7.631140626966953,ok,,left_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=30;left_hand_black_frames=25;right_hand_prev_bbox_fallback_frames=3;right_hand_black_frames=17
wlasl:08372,08372,08372,business,188,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt300/train/08372.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt300/train/08372_preview.jpg,44,64,"[3, 3, 64, 112, 112]",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.316802106797695,6.7269632294774055,7.893549516797066,ok,,sampled_with_repeated_indices
wlasl:08424,08424,08424,but,80,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt300/train/08424.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt300/train/08424_preview.jpg,61,64,"[3, 3, 64, 112, 112]",0.828125,0.875,1.0,0.65625,0.171875,0.171875,0.765625,0.109375,0.125,1.0,0.0,0.0,5.432797783897037,5.534315410925418,7.955807983875275,ok,,end_frame_clipped_to_video_end;sampled_with_repeated_indices;left_hand_fallback_limit_reached=3;right_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=11;left_hand_black_frames=11;right_hand_prev_bbox_fallback_frames=7;right_hand_black_frames=8
wlasl:08431,08431,08431,but,80,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt300/train/08431.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt300/train/08431_preview.jpg,26,64,"[3, 3, 64, 112, 112]",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.310698255896568,5.005143828690052,6.76166283339262,ok,,sampled_with_repeated_indices
wlasl:08437,08437,08437,but,80,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt300/train/08437.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt300/train/08437_preview.jpg,73,64,"[3, 3, 64, 112, 112]",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.734434865415096,4.724606636911631,7.948207825422287,ok,,
wlasl:08482,08482,08482,buy,144,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt300/train/08482.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt300/train/08482_preview.jpg,64,64,"[3, 3, 64, 112, 112]",0.796875,0.984375,1.0,0.609375,0.1875,0.203125,0.84375,0.140625,0.015625,1.0,0.0,0.0,5.586538678560501,4.411935766537984,8.024590648710728,ok,,end_frame_clipped_to_video_end;left_hand_fallback_limit_reached=3;right_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=12;left_hand_black_frames=13;right_hand_prev_bbox_fallback_frames=9;right_hand_black_frames=1
wlasl:08483,08483,08483,buy,144,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt300/train/08483.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt300/train/08483_preview.jpg,78,64,"[3, 3, 64, 112, 112]",0.734375,0.75,1.0,0.6875,0.046875,0.265625,0.734375,0.015625,0.25,1.0,0.0,0.0,6.3405010591853745,5.482620193603191,8.284943878650665,ok,,left_hand_prev_bbox_fallback_frames=3;left_hand_black_frames=17;right_hand_prev_bbox_fallback_frames=1;right_hand_black_frames=16
wlasl:08485,08485,08485,buy,144,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt300/train/08485.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt300/train/08485_preview.jpg,38,64,"[3, 3, 64, 112, 112]",0.90625,0.90625,1.0,0.71875,0.1875,0.09375,0.84375,0.0625,0.09375,1.0,0.0,0.0,4.615000444909801,5.739657572022191,7.811310194432735,ok,,end_frame_clipped_to_video_end;sampled_with_repeated_indices;left_hand_fallback_limit_reached=3;right_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=12;left_hand_black_frames=6;right_hand_prev_bbox_fallback_frames=4;right_hand_black_frames=6
wlasl:08486,08486,08486,buy,144,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt300/train/08486.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt300/train/08486_preview.jpg,86,64,"[3, 3, 64, 112, 112]",0.765625,0.765625,1.0,0.734375,0.03125,0.234375,0.75,0.015625,0.234375,1.0,0.0,0.0,5.297506413561233,5.004238687455654,7.614241443574429,ok,,left_hand_prev_bbox_fallback_frames=2;left_hand_black_frames=15;right_hand_prev_bbox_fallback_frames=1;right_hand_black_frames=15
wlasl:08488,08488,08488,buy,144,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt300/train/08488.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt300/train/08488_preview.jpg,27,64,"[3, 3, 64, 112, 112]",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.939660586416721,5.342336751520634,7.000326909124851,ok,,sampled_with_repeated_indices
wlasl:08492,08492,08492,buy,144,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt300/train/08492.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt300/train/08492_preview.jpg,76,64,"[3, 3, 64, 112, 112]",0.984375,0.796875,1.0,0.796875,0.1875,0.015625,0.6875,0.109375,0.203125,1.0,0.0,0.0,4.932040466981776,5.858035699887709,7.92161725461483,ok,,left_hand_fallback_limit_reached=3;right_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=12;left_hand_black_frames=1;right_hand_prev_bbox_fallback_frames=7;right_hand_black_frames=13
wlasl:08689,08689,08689,call,145,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt300/train/08689.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt300/train/08689_preview.jpg,31,64,"[3, 3, 64, 112, 112]",1.0,0.90625,1.0,1.0,0.0,0.0,0.90625,0.0,0.09375,1.0,0.0,0.0,5.376110535115004,4.764844840970532,7.860602900385857,ok,,sampled_with_repeated_indices;right_hand_black_frames=6
wlasl:08690,08690,08690,call,145,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt300/train/08690.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt300/train/08690_preview.jpg,30,64,"[3, 3, 64, 112, 112]",0.875,0.0,1.0,0.578125,0.296875,0.125,0.0,0.0,1.0,1.0,0.0,0.0,4.8267476880872575,0.0,7.930309548974037,ok,,end_frame_clipped_to_video_end;sampled_with_repeated_indices;left_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=19;left_hand_black_frames=8;right_hand_black_frames=64
wlasl:08691,08691,08691,call,145,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt300/train/08691.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt300/train/08691_preview.jpg,86,64,"[3, 3, 64, 112, 112]",0.78125,0.78125,1.0,0.703125,0.078125,0.21875,0.703125,0.078125,0.21875,1.0,0.0,0.0,4.92706319226159,5.127083765135871,7.512699738144875,ok,,left_hand_fallback_limit_reached=3;right_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=5;left_hand_black_frames=14;right_hand_prev_bbox_fallback_frames=5;right_hand_black_frames=14
wlasl:08692,08692,08692,call,145,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt300/train/08692.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt300/train/08692_preview.jpg,53,64,"[3, 3, 64, 112, 112]",0.96875,0.921875,1.0,0.859375,0.109375,0.03125,0.625,0.296875,0.078125,1.0,0.0,0.0,4.767517826773903,5.352355206012726,7.5100604221224785,ok,,sampled_with_repeated_indices;right_hand_fallback_limit_reached=3;left_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=7;left_hand_black_frames=2;right_hand_prev_bbox_fallback_frames=19;right_hand_black_frames=5
wlasl:08702,08702,08702,call,145,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt300/train/08702.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt300/train/08702_preview.jpg,27,64,"[3, 3, 64, 112, 112]",0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.345938459038734,7.385512068867683,ok,,sampled_with_repeated_indices;left_hand_black_frames=64
wlasl:08713,08713,08713,call,145,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt300/train/08713.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt300/train/08713_preview.jpg,75,64,"[3, 3, 64, 112, 112]",0.96875,1.0,1.0,0.796875,0.171875,0.03125,1.0,0.0,0.0,1.0,0.0,0.0,2.61798693152035,4.429927051067352,7.650459349155426,ok,,left_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=11;left_hand_black_frames=2
wlasl:08916,08916,08916,candy,8,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt300/train/08916.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt300/train/08916_preview.jpg,75,64,"[3, 3, 64, 112, 112]",0.625,0.765625,1.0,0.515625,0.109375,0.375,0.765625,0.0,0.234375,1.0,0.0,0.0,2.8953152642105566,5.903079694631148,8.409773215651512,ok,,left_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=7;left_hand_black_frames=24;right_hand_black_frames=15
wlasl:08917,08917,08917,candy,8,train,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/tensors/nslt300/train/08917.npz,,F:/DMV/Recognizing-sign-language-at-the-word-level/data/datasets/WLASL/branch_inputs/regions/rtmw_l/previews/nslt300/train/08917_preview.jpg,28,64,"[3, 3, 64, 112, 112]",0.875,1.0,1.0,0.390625,0.484375,0.125,1.0,0.0,0.0,1.0,0.0,0.0,1.5394984579086304,5.534847185015678,8.223929814994335,ok,,sampled_with_repeated_indices;left_hand_fallback_limit_reached=3;left_hand_prev_bbox_fallback_frames=31;left_hand_black_frames=8
